ReportDate,year,month,TotalCases,TotalTests,PosTestPercent,NegativeTests,total_hospitalized,genMale,genFemale,genUnkn,deaths
2023-03-21,2023,3,1368932,24522539.0,4.64,0.0,0.0,624769,744163,0,16318.0
2023-03-22,2023,3,1369241,24529344.0,4.54,0.0,0.0,624885,744356,0,16326.0
2023-03-23,2023,3,1369653,24537452.0,4.57,0.0,0.0,625009,744644,0,16330.0
2023-03-24,2023,3,1370057,24544112.0,4.64,0.0,0.0,625153,744904,0,16333.0
2023-03-25,2023,3,1370408,24548829.0,4.69,0.0,0.0,625347,745061,0,16336.0
2023-03-26,2023,3,1370617,24552148.0,4.7,0.0,0.0,625453,745164,0,0.0
2023-03-27,2023,3,1370838,24555795.0,4.84,0.0,0.0,625530,745308,0,0.0
2023-03-28,2023,3,1371108,24559547.0,4.36,0.0,0.0,625646,745462,0,16348.0
2023-03-29,2023,3,1371341,24564295.0,4.27,0.0,0.0,625762,745579,0,16352.0
2023-03-30,2023,3,1371672,24569850.0,4.19,0.0,0.0,625880,745792,0,16357.0
2023-03-31,2023,3,1371960,24575653.0,4.09,0.0,0.0,626011,745949,0,16359.0
2023-04-01,2023,4,1372233,24580109.0,3.92,0.0,0.0,626066,746167,0,16363.0
2023-04-02,2023,4,1372416,24583343.0,3.81,0.0,0.0,626189,746227,0,0.0
2023-04-03,2023,4,1372593,24586636.0,3.59,0.0,0.0,626289,746304,0,0.0
2023-04-04,2023,4,1372859,24589739.0,3.79,0.0,0.0,626404,746455,0,16375.0
2023-04-05,2023,4,1373082,24593582.0,3.82,0.0,0.0,626500,746582,0,16375.0
2023-04-06,2023,4,1373306,24598145.0,3.71,0.0,0.0,626597,746709,0,16377.0
2023-04-07,2023,4,1373544,24602952.0,3.73,0.0,0.0,626697,746847,0,16383.0
2023-04-08,2023,4,1373734,24606629.0,3.73,0.0,0.0,626754,746980,0,16386.0
2023-04-09,2023,4,1373901,24609326.0,3.73,0.0,0.0,626835,747066,0,0.0
2023-04-10,2023,4,1374074,24611849.0,3.87,0.0,0.0,626917,747157,0,0.0
2023-04-11,2023,4,1374275,24614013.0,3.72,0.0,0.0,626999,747276,0,16393.0
2023-04-12,2023,4,1374453,24617739.0,3.62,0.0,0.0,627075,747378,0,16400.0
2023-04-13,2023,4,1374659,24622034.0,3.6,0.0,0.0,627159,747500,0,16404.0
2023-04-14,2023,4,1374854,24626552.0,3.51,0.0,0.0,627240,747614,0,16408.0
2023-04-15,2023,4,1375025,24630631.0,3.49,0.0,0.0,627301,747724,0,16411.0
2023-04-16,2023,4,1375185,24633336.0,3.44,0.0,0.0,627376,747809,0,0.0
2023-04-17,2023,4,1375335,24635621.0,3.37,0.0,0.0,627447,747888,0,0.0
2023-04-18,2023,4,1375584,24638704.0,3.4,0.0,0.0,627542,748042,0,16417.0
2023-04-19,2023,4,1375811,24642266.0,3.51,0.0,0.0,627639,748172,0,16422.0
2023-04-20,2023,4,1376015,24647070.0,3.49,0.0,0.0,627723,748292,0,16425.0
2023-04-21,2023,4,1376245,24651663.0,3.4,0.0,0.0,627835,748410,0,16425.0
2023-04-22,2023,4,1376467,24654826.0,3.4,0.0,0.0,627927,748540,0,16426.0
2023-04-23,2023,4,1376619,24657189.0,3.3,0.0,0.0,628000,748619,0,0.0
2023-04-24,2023,4,1376783,24659886.0,3.18,0.0,0.0,628060,748723,0,0.0
2023-04-25,2023,4,1376972,24662162.0,3.04,0.0,0.0,628147,748825,0,16429.0
2023-04-26,2023,4,1377152,0.0,0.0,0.0,0.0,628224,748928,0,16433.0
2023-04-27,2023,4,1377353,0.0,0.0,0.0,0.0,628325,749028,0,16435.0
2023-04-28,2023,4,1377566,0.0,0.0,0.0,0.0,628427,749139,0,16439.0
2023-04-29,2023,4,1377762,0.0,0.0,0.0,0.0,628508,749254,0,16444.0
2023-04-30,2023,4,1377917,0.0,0.0,0.0,0.0,628580,749337,0,0.0
2023-05-01,2023,5,1378053,0.0,0.0,0.0,0.0,628641,749412,0,0.0
2023-05-02,2023,5,1378226,0.0,0.0,0.0,0.0,628717,749509,0,16450.0
2023-05-03,2023,5,1378414,0.0,0.0,0.0,0.0,628801,749613,0,16453.0
2023-05-04,2023,5,1378581,0.0,0.0,0.0,0.0,628883,749698,0,16453.0
2023-05-05,2023,5,1378761,0.0,0.0,0.0,0.0,628957,749804,0,16455.0
2023-05-06,2023,5,1378979,0.0,0.0,0.0,0.0,629055,749924,0,16457.0
2023-05-07,2023,5,1379127,0.0,0.0,0.0,0.0,629120,750007,0,0.0
2023-05-08,2023,5,1379184,0.0,0.0,0.0,0.0,629137,750047,0,0.0
2023-05-09,2023,5,1379385,0.0,0.0,0.0,0.0,629221,750164,0,16462.0
2023-05-10,2023,5,1379545,0.0,0.0,0.0,0.0,629283,750262,0,16464.0
2023-05-11,2023,5,1379725,0.0,0.0,0.0,0.0,629353,750372,0,16463.0
2023-05-12,2023,5,1379908,0.0,0.0,0.0,0.0,629430,750478,0,16464.0
2023-05-13,2023,5,1380105,0.0,0.0,0.0,0.0,629519,750586,0,16465.0
2023-05-14,2023,5,1380155,0.0,0.0,0.0,0.0,629537,750618,0,0.0
2023-05-15,2023,5,1380200,0.0,0.0,0.0,0.0,629553,750647,0,0.0
2023-05-16,2023,5,1380394,0.0,0.0,0.0,0.0,629646,750748,0,16469.0
2023-05-17,2023,5,1380556,0.0,0.0,0.0,0.0,629720,750836,0,16472.0
2023-05-18,2023,5,1380729,0.0,0.0,0.0,0.0,629786,750943,0,16472.0
2023-05-19,2023,5,1380902,0.0,0.0,0.0,0.0,629855,751047,0,16473.0
2023-05-20,2023,5,1381072,0.0,0.0,0.0,0.0,629917,751155,0,16475.0
2023-05-21,2023,5,1381186,0.0,0.0,0.0,0.0,629956,751230,0,0.0
2023-05-22,2023,5,1381259,0.0,0.0,0.0,0.0,629982,751277,0,0.0
2023-05-23,2023,5,1381353,0.0,0.0,0.0,0.0,630024,751329,0,16480.0
2023-05-24,2023,5,1381406,0.0,0.0,0.0,0.0,630048,751358,0,16482.0
2023-05-25,2023,5,1381480,0.0,0.0,0.0,0.0,630086,751394,0,16482.0
2023-05-26,2023,5,1381546,0.0,0.0,0.0,0.0,630111,751435,0,16483.0
2023-05-27,2023,5,1381630,0.0,0.0,0.0,0.0,630150,751480,0,16487.0
2023-05-28,2023,5,1381680,0.0,0.0,0.0,0.0,630167,751513,0,0.0
2023-05-29,2023,5,1381719,0.0,0.0,0.0,0.0,630185,751534,0,0.0
2023-05-30,2023,5,1381749,0.0,0.0,0.0,0.0,630197,751552,0,0.0
2023-05-31,2023,5,1381803,0.0,0.0,0.0,0.0,630218,751585,0,16489.0
2023-06-01,2023,6,1381897,0.0,0.0,0.0,0.0,630254,751643,0,16490.0
2023-06-02,2023,6,1381961,0.0,0.0,0.0,0.0,630274,751687,0,16492.0
2023-06-03,2023,6,1382037,0.0,0.0,0.0,0.0,630302,751735,0,16493.0
2023-06-04,2023,6,1382079,0.0,0.0,0.0,0.0,630312,751767,0,0.0
2023-06-05,2023,6,1382111,0.0,0.0,0.0,0.0,630329,751782,0,0.0
2023-06-06,2023,6,1382165,0.0,0.0,0.0,0.0,630346,751819,0,16494.0
2023-06-07,2023,6,1382223,0.0,0.0,0.0,0.0,630373,751850,0,16495.0
2023-06-08,2023,6,1382279,0.0,0.0,0.0,0.0,630399,751880,0,16497.0
2023-06-09,2023,6,1382338,0.0,0.0,0.0,0.0,630422,751916,0,16499.0
2023-06-10,2023,6,1382380,0.0,0.0,0.0,0.0,630433,751947,0,16502.0
2023-06-11,2023,6,1382419,0.0,0.0,0.0,0.0,630445,751974,0,0.0
2023-06-12,2023,6,1382459,0.0,0.0,0.0,0.0,630459,752000,0,0.0
2023-06-13,2023,6,1382540,0.0,0.0,0.0,0.0,630482,752058,0,16506.0
2023-06-14,2023,6,1382592,0.0,0.0,0.0,0.0,630502,752090,0,16509.0
2023-06-15,2023,6,1382654,0.0,0.0,0.0,0.0,630528,752126,0,16513.0
2023-06-16,2023,6,1382706,0.0,0.0,0.0,0.0,630545,752161,0,16515.0
2023-06-17,2023,6,1382760,0.0,0.0,0.0,0.0,630565,752195,0,16516.0
2023-06-18,2023,6,1382797,0.0,0.0,0.0,0.0,630584,752213,0,0.0
2023-06-19,2023,6,1382822,0.0,0.0,0.0,0.0,630600,752222,0,0.0
2023-06-20,2023,6,1382854,0.0,0.0,0.0,0.0,630613,752241,0,0.0
2023-06-21,2023,6,1382940,0.0,0.0,0.0,0.0,630652,752288,0,16524.0
2023-06-22,2023,6,1383017,0.0,0.0,0.0,0.0,630688,752329,0,16524.0
2023-06-23,2023,6,1383078,0.0,0.0,0.0,0.0,630715,752363,0,16528.0
2023-06-24,2023,6,1383136,0.0,0.0,0.0,0.0,630732,752404,0,16529.0
2023-06-25,2023,6,1383163,0.0,0.0,0.0,0.0,630746,752417,0,0.0
2023-06-26,2023,6,1383195,0.0,0.0,0.0,0.0,630762,752433,0,0.0
2023-06-27,2023,6,1383235,0.0,0.0,0.0,0.0,630782,752453,0,16530.0
2023-06-28,2023,6,1383319,0.0,0.0,0.0,0.0,630817,752502,0,16531.0
2023-06-29,2023,6,1383383,0.0,0.0,0.0,0.0,630843,752540,0,16533.0
2023-06-30,2023,6,1383452,0.0,0.0,0.0,0.0,630870,752582,0,16535.0
2023-07-01,2023,7,1383514,0.0,0.0,0.0,0.0,630898,752616,0,16535.0
2023-07-02,2023,7,1383563,0.0,0.0,0.0,0.0,630924,752639,0,0.0
2023-07-03,2023,7,1383605,0.0,0.0,0.0,0.0,630943,752662,0,0.0
2023-07-04,2023,7,1383680,0.0,0.0,0.0,0.0,630973,752707,0,16537.0
2023-07-05,2023,7,1383726,0.0,0.0,0.0,0.0,630990,752736,0,0.0
2023-07-06,2023,7,1383811,0.0,0.0,0.0,0.0,631026,752785,0,16541.0
2023-07-07,2023,7,1383868,0.0,0.0,0.0,0.0,631044,752824,0,16542.0
2023-07-08,2023,7,1383950,0.0,0.0,0.0,0.0,631081,752869,0,16542.0
2023-07-09,2023,7,1383999,0.0,0.0,0.0,0.0,631106,752893,0,0.0
2023-07-10,2023,7,1384029,0.0,0.0,0.0,0.0,631119,752910,0,0.0
2023-07-11,2023,7,1384117,0.0,0.0,0.0,0.0,631146,752971,0,16548.0
2023-07-12,2023,7,1384198,0.0,0.0,0.0,0.0,631183,753015,0,16551.0
2023-07-13,2023,7,1384270,0.0,0.0,0.0,0.0,631218,753052,0,16551.0
2023-07-14,2023,7,1384434,0.0,0.0,0.0,0.0,631282,753152,0,16552.0
2023-07-15,2023,7,1384530,0.0,0.0,0.0,0.0,631330,753200,0,16553.0
2023-07-16,2023,7,1384604,0.0,0.0,0.0,0.0,631360,753244,0,0.0
2023-07-17,2023,7,1384653,0.0,0.0,0.0,0.0,631378,753275,0,0.0
2023-07-18,2023,7,1384757,0.0,0.0,0.0,0.0,631423,753334,0,16554.0
2023-07-19,2023,7,1384858,0.0,0.0,0.0,0.0,631472,753386,0,16555.0
2023-07-20,2023,7,1384970,0.0,0.0,0.0,0.0,631519,753451,0,16557.0
2023-07-21,2023,7,1385077,0.0,0.0,0.0,0.0,631573,753504,0,16558.0
2023-07-22,2023,7,1385166,0.0,0.0,0.0,0.0,631611,753555,0,16561.0
2023-07-23,2023,7,1385241,0.0,0.0,0.0,0.0,631637,753604,0,0.0
2023-07-24,2023,7,1385296,0.0,0.0,0.0,0.0,631659,753637,0,0.0
2023-07-25,2023,7,1385444,0.0,0.0,0.0,0.0,631721,753723,0,16564.0
2023-07-26,2023,7,1385595,0.0,0.0,0.0,0.0,631776,753819,0,16566.0
2023-07-27,2023,7,1385740,0.0,0.0,0.0,0.0,631842,753898,0,16567.0
2023-07-28,2023,7,1385843,0.0,0.0,0.0,0.0,631882,753961,0,16569.0
2023-07-29,2023,7,1385988,0.0,0.0,0.0,0.0,631939,754049,0,16570.0
2023-07-30,2023,7,1386087,0.0,0.0,0.0,0.0,631989,754098,0,0.0
2023-07-31,2023,7,1386167,0.0,0.0,0.0,0.0,632021,754146,0,0.0
2023-08-01,2023,8,1386322,0.0,0.0,0.0,0.0,632082,754240,0,16571.0
2023-08-02,2023,8,1386451,0.0,0.0,0.0,0.0,632138,754313,0,16573.0
2023-08-03,2023,8,1386592,0.0,0.0,0.0,0.0,632198,754394,0,16573.0
2023-08-04,2023,8,1386766,0.0,0.0,0.0,0.0,632266,754500,0,16574.0
2023-08-05,2023,8,1386884,0.0,0.0,0.0,0.0,632317,754567,0,16576.0
2023-08-06,2023,8,1387025,0.0,0.0,0.0,0.0,632365,754660,0,0.0
2023-08-07,2023,8,1387111,0.0,0.0,0.0,0.0,632405,754706,0,0.0
2023-08-08,2023,8,1387276,0.0,0.0,0.0,0.0,632468,754808,0,16581.0
2023-08-09,2023,8,1387451,0.0,0.0,0.0,0.0,632534,754917,0,16584.0
2023-08-10,2023,8,1387638,0.0,0.0,0.0,0.0,632615,755023,0,16586.0
2023-08-11,2023,8,1387867,0.0,0.0,0.0,0.0,632696,755171,0,16588.0
2023-08-12,2023,8,1388069,0.0,0.0,0.0,0.0,632771,755298,0,16590.0
2023-08-13,2023,8,1388191,0.0,0.0,0.0,0.0,632823,755368,0,0.0
2023-08-14,2023,8,1388295,0.0,0.0,0.0,0.0,632860,755435,0,0.0
2023-08-15,2023,8,1388521,0.0,0.0,0.0,0.0,632948,755573,0,16595.0
2023-08-16,2023,8,1388731,0.0,0.0,0.0,0.0,633037,755694,0,16598.0
2023-08-17,2023,8,1388986,0.0,0.0,0.0,0.0,633134,755852,0,16602.0
2023-08-18,2023,8,1389239,0.0,0.0,0.0,0.0,633237,756002,0,16604.0
2023-08-19,2023,8,1389471,0.0,0.0,0.0,0.0,633325,756146,0,16607.0
2023-08-20,2023,8,1389596,0.0,0.0,0.0,0.0,633377,756219,0,0.0
2023-08-21,2023,8,1389708,0.0,0.0,0.0,0.0,633420,756288,0,0.0
2023-08-22,2023,8,1390017,0.0,0.0,0.0,0.0,633542,756475,0,16625.0
2023-08-23,2023,8,1390255,0.0,0.0,0.0,0.0,633628,756627,0,16626.0
2023-08-24,2023,8,1390575,0.0,0.0,0.0,0.0,633760,756815,0,16628.0
2023-08-25,2023,8,1390876,0.0,0.0,0.0,0.0,633883,756993,0,16631.0
2023-08-26,2023,8,1391081,0.0,0.0,0.0,0.0,633967,757114,0,16634.0
2023-08-27,2023,8,1391262,0.0,0.0,0.0,0.0,634046,757216,0,0.0
2023-08-28,2023,8,1391404,0.0,0.0,0.0,0.0,634123,757281,0,0.0
2023-08-29,2023,8,1391857,0.0,0.0,0.0,0.0,634318,757539,0,16637.0
2023-08-30,2023,8,1392134,0.0,0.0,0.0,0.0,634434,757700,0,16638.0
2023-08-31,2023,8,1392527,0.0,0.0,0.0,0.0,634598,757929,0,16640.0
2023-09-01,2023,9,1392894,0.0,0.0,0.0,0.0,634747,758147,0,16644.0
2023-09-02,2023,9,1393218,0.0,0.0,0.0,0.0,634875,758343,0,16645.0
2023-09-03,2023,9,1393434,0.0,0.0,0.0,0.0,634972,758462,0,0.0
2023-09-04,2023,9,1393590,0.0,0.0,0.0,0.0,635027,758563,0,0.0
2023-09-05,2023,9,1393777,0.0,0.0,0.0,0.0,635115,758662,0,0.0
2023-09-06,2023,9,1394250,0.0,0.0,0.0,0.0,635304,758946,0,16651.0
2023-09-07,2023,9,1394665,0.0,0.0,0.0,0.0,635458,759207,0,16654.0
2023-09-08,2023,9,1395127,0.0,0.0,0.0,0.0,635658,759469,0,16656.0
2023-09-09,2023,9,1395661,0.0,0.0,0.0,0.0,635885,759776,0,16660.0
2023-09-10,2023,9,1395940,0.0,0.0,0.0,0.0,636002,759938,0,0.0
2023-09-11,2023,9,1396115,0.0,0.0,0.0,0.0,636077,760038,0,0.0
2023-09-12,2023,9,1396585,0.0,0.0,0.0,0.0,636276,760309,0,16665.0
2023-09-13,2023,9,1396913,0.0,0.0,0.0,0.0,636402,760511,0,16675.0
2023-09-14,2023,9,1397406,0.0,0.0,0.0,0.0,636595,760811,0,16680.0
2023-09-15,2023,9,1397841,0.0,0.0,0.0,0.0,636774,761067,0,16686.0
2023-09-16,2023,9,1398146,0.0,0.0,0.0,0.0,636895,761251,0,16688.0
2023-09-17,2023,9,1398344,0.0,0.0,0.0,0.0,636977,761367,0,0.0
2023-09-18,2023,9,1398496,0.0,0.0,0.0,0.0,637048,761448,0,0.0
2023-09-19,2023,9,1398869,0.0,0.0,0.0,0.0,637190,761679,0,16697.0
2023-09-20,2023,9,1399186,0.0,0.0,0.0,0.0,637333,761853,0,16701.0
2023-09-21,2023,9,1399547,0.0,0.0,0.0,0.0,637482,762065,0,16705.0
2023-09-22,2023,9,1399931,0.0,0.0,0.0,0.0,637643,762288,0,16709.0
2023-09-23,2023,9,1400218,0.0,0.0,0.0,0.0,637740,762478,0,16714.0
2023-09-24,2023,9,1400460,0.0,0.0,0.0,0.0,637853,762607,0,0.0
2023-09-25,2023,9,1400586,0.0,0.0,0.0,0.0,637919,762667,0,0.0
2023-09-26,2023,9,1401038,0.0,0.0,0.0,0.0,638098,762940,0,16721.0
2023-09-27,2023,9,1401296,0.0,0.0,0.0,0.0,638207,763089,0,16726.0
2023-09-28,2023,9,1401628,0.0,0.0,0.0,0.0,638336,763292,0,16726.0
2023-09-29,2023,9,1401952,0.0,0.0,0.0,0.0,638483,763469,0,16726.0
2023-09-30,2023,9,1402185,0.0,0.0,0.0,0.0,638582,763603,0,16730.0
2023-10-01,2023,10,1402406,0.0,0.0,0.0,0.0,638652,763754,0,0.0
2023-10-02,2023,10,1402524,0.0,0.0,0.0,0.0,638705,763819,0,0.0
2023-10-03,2023,10,1402804,0.0,0.0,0.0,0.0,638834,763970,0,16735.0
2023-10-04,2023,10,1403042,0.0,0.0,0.0,0.0,638940,764102,0,16740.0
2023-10-05,2023,10,1403228,0.0,0.0,0.0,0.0,639010,764218,0,16747.0
2023-10-06,2023,10,1403490,0.0,0.0,0.0,0.0,639130,764360,0,16748.0
2023-10-07,2023,10,1403719,0.0,0.0,0.0,0.0,639228,764491,0,16752.0
2023-10-08,2023,10,1403857,0.0,0.0,0.0,0.0,639282,764575,0,0.0
2023-10-09,2023,10,1403968,0.0,0.0,0.0,0.0,639327,764641,0,0.0
2023-10-10,2023,10,1404227,0.0,0.0,0.0,0.0,639436,764791,0,0.0
2023-10-11,2023,10,1404409,0.0,0.0,0.0,0.0,639511,764898,0,16764.0
2023-10-12,2023,10,1404580,0.0,0.0,0.0,0.0,639594,764986,0,16766.0
2023-10-13,2023,10,1404805,0.0,0.0,0.0,0.0,639680,765125,0,16771.0
2023-10-14,2023,10,1405009,0.0,0.0,0.0,0.0,639754,765255,0,16775.0
2023-10-15,2023,10,1405117,0.0,0.0,0.0,0.0,639798,765319,0,0.0
2023-10-16,2023,10,1405233,0.0,0.0,0.0,0.0,639855,765378,0,0.0
2023-10-17,2023,10,1405465,0.0,0.0,0.0,0.0,639947,765518,0,16789.0
2023-10-18,2023,10,1405677,0.0,0.0,0.0,0.0,640024,765653,0,16793.0
2023-10-19,2023,10,1405939,0.0,0.0,0.0,0.0,640144,765795,0,16795.0
2023-10-20,2023,10,1406175,0.0,0.0,0.0,0.0,640243,765932,0,16798.0
2023-10-21,2023,10,1406363,0.0,0.0,0.0,0.0,640315,766048,0,16802.0
2023-10-22,2023,10,1406549,0.0,0.0,0.0,0.0,640387,766162,0,0.0
2023-10-23,2023,10,1406653,0.0,0.0,0.0,0.0,640441,766212,0,0.0
2023-10-24,2023,10,1406852,0.0,0.0,0.0,0.0,640530,766322,0,16809.0
2023-10-25,2023,10,1407047,0.0,0.0,0.0,0.0,640620,766427,0,16811.0
2023-10-26,2023,10,1407282,0.0,0.0,0.0,0.0,640708,766574,0,16814.0
2023-10-27,2023,10,1407552,0.0,0.0,0.0,0.0,640817,766735,0,16821.0
2023-10-28,2023,10,1407765,0.0,0.0,0.0,0.0,640912,766853,0,16824.0
2023-10-29,2023,10,1407905,0.0,0.0,0.0,0.0,640973,766932,0,0.0
2023-10-30,2023,10,1408033,0.0,0.0,0.0,0.0,641035,766998,0,0.0
2023-10-31,2023,10,1408298,0.0,0.0,0.0,0.0,641140,767158,0,16833.0
2023-11-01,2023,11,1408534,0.0,0.0,0.0,0.0,641238,767296,0,16836.0
2023-11-02,2023,11,1408772,0.0,0.0,0.0,0.0,641335,767437,0,16841.0
2023-11-03,2023,11,1409005,0.0,0.0,0.0,0.0,641430,767575,0,16845.0
2023-11-04,2023,11,1409228,0.0,0.0,0.0,0.0,641523,767705,0,16851.0
2023-11-05,2023,11,1409353,0.0,0.0,0.0,0.0,641569,767784,0,0.0
2023-11-06,2023,11,1409451,0.0,0.0,0.0,0.0,641609,767842,0,0.0
2023-11-07,2023,11,1409729,0.0,0.0,0.0,0.0,641718,768011,0,16862.0
2023-11-08,2023,11,1409909,0.0,0.0,0.0,0.0,641784,768125,0,16868.0
2023-11-09,2023,11,1410156,0.0,0.0,0.0,0.0,641889,768267,0,16871.0
2023-11-10,2023,11,1410421,0.0,0.0,0.0,0.0,641999,768422,0,16879.0
2023-11-11,2023,11,1410704,0.0,0.0,0.0,0.0,642111,768593,0,0.0
2023-11-12,2023,11,1410864,0.0,0.0,0.0,0.0,642171,768693,0,0.0
2023-11-13,2023,11,1410997,0.0,0.0,0.0,0.0,642222,768775,0,0.0
2023-11-14,2023,11,1411263,0.0,0.0,0.0,0.0,642340,768923,0,16895.0
2023-11-15,2023,11,1411494,0.0,0.0,0.0,0.0,642435,769059,0,16903.0
2023-11-16,2023,11,1411786,0.0,0.0,0.0,0.0,642552,769234,0,16909.0
2023-11-17,2023,11,1412124,0.0,0.0,0.0,0.0,642705,769419,0,16911.0
2023-11-18,2023,11,1412361,0.0,0.0,0.0,0.0,642798,769563,0,16918.0
2023-11-19,2023,11,1412535,0.0,0.0,0.0,0.0,642868,769667,0,0.0
2023-11-20,2023,11,1412678,0.0,0.0,0.0,0.0,642934,769744,0,0.0
2023-11-21,2023,11,1412987,0.0,0.0,0.0,0.0,643069,769918,0,16929.0
2023-11-22,2023,11,1413245,0.0,0.0,0.0,0.0,643182,770063,0,16940.0
2023-11-23,2023,11,1413559,0.0,0.0,0.0,0.0,643322,770237,0,16945.0
2023-11-24,2023,11,1413739,0.0,0.0,0.0,0.0,643400,770339,0,0.0
2023-11-25,2023,11,1413879,0.0,0.0,0.0,0.0,643465,770414,0,0.0
2023-11-26,2023,11,1414030,0.0,0.0,0.0,0.0,643523,770507,0,0.0
2023-11-27,2023,11,1414197,0.0,0.0,0.0,0.0,643594,770603,0,0.0
2023-11-28,2023,11,1414663,0.0,0.0,0.0,0.0,643777,770886,0,16971.0
2023-11-29,2023,11,1414960,0.0,0.0,0.0,0.0,643900,771060,0,16983.0
2023-11-30,2023,11,1415244,0.0,0.0,0.0,0.0,644032,771212,0,16991.0
2023-12-01,2023,12,1415612,0.0,0.0,0.0,0.0,644168,771444,0,16999.0
2023-12-02,2023,12,1415895,0.0,0.0,0.0,0.0,644278,771617,0,17004.0
2023-12-03,2023,12,1416109,0.0,0.0,0.0,0.0,644376,771733,0,0.0
2023-12-04,2023,12,1416278,0.0,0.0,0.0,0.0,644444,771834,0,0.0
2023-12-05,2023,12,1416706,0.0,0.0,0.0,0.0,644625,772081,0,17019.0
2023-12-06,2023,12,1417023,0.0,0.0,0.0,0.0,644759,772264,0,17018.0
2023-12-07,2023,12,1417351,0.0,0.0,0.0,0.0,644899,772452,0,17024.0
2023-12-08,2023,12,1417766,0.0,0.0,0.0,0.0,645061,772705,0,17030.0
2023-12-09,2023,12,1418109,0.0,0.0,0.0,0.0,645184,772925,0,17036.0
2023-12-10,2023,12,1418327,0.0,0.0,0.0,0.0,645268,773059,0,0.0
2023-12-11,2023,12,1418513,0.0,0.0,0.0,0.0,645352,773161,0,0.0
2023-12-12,2023,12,1418898,0.0,0.0,0.0,0.0,645526,773372,0,17057.0
2023-12-13,2023,12,1419141,0.0,0.0,0.0,0.0,645634,773507,0,17062.0
2023-12-14,2023,12,1419534,0.0,0.0,0.0,0.0,645813,773721,0,17068.0
2023-12-15,2023,12,1419960,0.0,0.0,0.0,0.0,645998,773962,0,17073.0
2023-12-16,2023,12,1420311,0.0,0.0,0.0,0.0,646142,774169,0,17081.0
2023-12-17,2023,12,1420586,0.0,0.0,0.0,0.0,646259,774327,0,0.0
2023-12-18,2023,12,1420773,0.0,0.0,0.0,0.0,646341,774432,0,0.0
2023-12-19,2023,12,1421274,0.0,0.0,0.0,0.0,646579,774695,0,17094.0
2023-12-20,2023,12,1421666,0.0,0.0,0.0,0.0,646754,774912,0,17102.0
2023-12-21,2023,12,1422191,0.0,0.0,0.0,0.0,646981,775210,0,17108.0
2023-12-22,2023,12,1422692,0.0,0.0,0.0,0.0,647185,775507,0,17114.0
2023-12-23,2023,12,1423114,0.0,0.0,0.0,0.0,647355,775759,0,17120.0
2023-12-24,2023,12,1423384,0.0,0.0,0.0,0.0,647473,775911,0,0.0
2023-12-25,2023,12,1423630,0.0,0.0,0.0,0.0,647585,776045,0,0.0
2023-12-26,2023,12,1423870,0.0,0.0,0.0,0.0,647713,776157,0,0.0
2023-12-27,2023,12,1424488,0.0,0.0,0.0,0.0,647948,776540,0,17132.0
2023-12-28,2023,12,1425219,0.0,0.0,0.0,0.0,648254,776965,0,17138.0
2023-12-29,2023,12,1425852,0.0,0.0,0.0,0.0,648506,777346,0,17150.0
2023-12-30,2023,12,1426472,0.0,0.0,0.0,0.0,648758,777714,0,17156.0
2023-12-31,2023,12,1426906,0.0,0.0,0.0,0.0,648966,777940,0,0.0
2024-01-01,2024,1,1427189,0.0,0.0,0.0,0.0,649083,778106,0,0.0
2024-01-02,2024,1,1427343,0.0,0.0,0.0,0.0,649153,778190,0,0.0
2024-01-03,2024,1,1428212,0.0,0.0,0.0,0.0,649506,778706,0,17180.0
2024-01-04,2024,1,1428816,0.0,0.0,0.0,0.0,649760,779056,0,17189.0
2024-01-05,2024,1,1429599,0.0,0.0,0.0,0.0,650059,779540,0,17201.0
2024-01-06,2024,1,1430247,0.0,0.0,0.0,0.0,650325,779922,0,17206.0
2024-01-07,2024,1,1430589,0.0,0.0,0.0,0.0,650464,780125,0,0.0
2024-01-08,2024,1,1430848,0.0,0.0,0.0,0.0,650575,780273,0,0.0
2024-01-09,2024,1,1431528,0.0,0.0,0.0,0.0,650868,780660,0,17227.0
2024-01-10,2024,1,1432030,0.0,0.0,0.0,0.0,651077,780953,0,17235.0
2024-01-11,2024,1,1432548,0.0,0.0,0.0,0.0,651304,781244,0,17241.0
2024-01-12,2024,1,1433072,0.0,0.0,0.0,0.0,651516,781556,0,17247.0
2024-01-13,2024,1,1433518,0.0,0.0,0.0,0.0,651697,781821,0,17259.0
2024-01-14,2024,1,1433793,0.0,0.0,0.0,0.0,651818,781975,0,0.0
2024-01-15,2024,1,1433994,0.0,0.0,0.0,0.0,651915,782079,0,0.0
2024-01-16,2024,1,1434217,0.0,0.0,0.0,0.0,652020,782197,0,0.0
2024-01-17,2024,1,1434791,0.0,0.0,0.0,0.0,652256,782535,0,17284.0
2024-01-18,2024,1,1435139,0.0,0.0,0.0,0.0,652392,782747,0,17289.0
2024-01-19,2024,1,1435525,0.0,0.0,0.0,0.0,652557,782968,0,17298.0
2024-01-20,2024,1,1435843,0.0,0.0,0.0,0.0,652685,783158,0,17305.0
2024-01-21,2024,1,1436019,0.0,0.0,0.0,0.0,652744,783275,0,0.0
2024-01-22,2024,1,1436108,0.0,0.0,0.0,0.0,652779,783329,0,0.0
2024-01-23,2024,1,1436509,0.0,0.0,0.0,0.0,652939,783570,0,17314.0
2024-01-24,2024,1,1436835,0.0,0.0,0.0,0.0,653092,783743,0,17320.0
