ReportDate,year,deathALLE,deathANNE,deathBALT,deathBCITY,deathCALV,deathCARO,deathCARR,deathCECI,deathCHAR,deathDORC,deathFRED,deathGARR,deathHARF,deathHOWA,deathKENT,deathMONT,deathPRIN,deathQUEE,deathSOME,deathSTMA,deathTALB,deathWASH,deathWICO,deathWORC,deathUNKN
2021-03-07,2021,199.0,531.0,1259.0,879.0,71.0,20.0,209.0,121.0,158.0,44.0,273.0,60.0,236.0,214.0,41.0,1381.0,1312.0,37.0,32.0,115.0,35.0,255.0,143.0,91.0,57
2021-03-08,2021,199.0,531.0,1259.0,879.0,71.0,20.0,209.0,121.0,158.0,44.0,274.0,60.0,237.0,214.0,41.0,1381.0,1312.0,37.0,32.0,115.0,35.0,255.0,143.0,91.0,63
2021-03-09,2021,199.0,532.0,1266.0,879.0,72.0,21.0,210.0,121.0,159.0,44.0,274.0,60.0,240.0,214.0,41.0,1385.0,1315.0,37.0,32.0,115.0,35.0,256.0,144.0,91.0,64
2021-03-10,2021,199.0,534.0,1272.0,881.0,72.0,21.0,210.0,121.0,159.0,44.0,277.0,60.0,241.0,214.0,41.0,1390.0,1317.0,38.0,34.0,116.0,35.0,256.0,145.0,91.0,52
2021-03-11,2021,200.0,537.0,1273.0,885.0,72.0,21.0,210.0,122.0,159.0,44.0,278.0,60.0,241.0,214.0,41.0,1392.0,1322.0,38.0,34.0,116.0,35.0,256.0,145.0,91.0,46
2021-03-12,2021,200.0,538.0,1279.0,887.0,72.0,21.0,210.0,122.0,159.0,44.0,278.0,60.0,242.0,214.0,41.0,1393.0,1322.0,38.0,34.0,117.0,35.0,256.0,145.0,91.0,50
2021-03-13,2021,200.0,538.0,1279.0,888.0,72.0,21.0,212.0,122.0,162.0,44.0,278.0,60.0,244.0,214.0,42.0,1394.0,1323.0,39.0,34.0,117.0,35.0,256.0,146.0,91.0,45
2021-03-14,2021,200.0,538.0,1281.0,888.0,72.0,21.0,211.0,122.0,162.0,44.0,278.0,60.0,244.0,214.0,42.0,1396.0,1323.0,39.0,34.0,117.0,35.0,256.0,146.0,91.0,52
2021-03-15,2021,200.0,538.0,1281.0,888.0,72.0,21.0,211.0,122.0,162.0,44.0,278.0,60.0,244.0,214.0,42.0,1397.0,1323.0,39.0,34.0,117.0,35.0,256.0,146.0,91.0,58
2021-03-16,2021,200.0,539.0,1284.0,893.0,72.0,21.0,211.0,122.0,164.0,44.0,278.0,61.0,246.0,214.0,42.0,1398.0,1325.0,39.0,34.0,117.0,36.0,256.0,146.0,91.0,63
2021-03-17,2021,200.0,540.0,1288.0,895.0,72.0,22.0,211.0,122.0,164.0,44.0,278.0,61.0,247.0,214.0,42.0,1401.0,1327.0,39.0,34.0,117.0,36.0,257.0,147.0,91.0,66
2021-03-18,2021,201.0,542.0,1293.0,898.0,72.0,22.0,210.0,122.0,165.0,46.0,280.0,61.0,249.0,214.0,42.0,1403.0,1332.0,39.0,34.0,117.0,36.0,257.0,147.0,91.0,56
2021-03-19,2021,201.0,544.0,1303.0,901.0,73.0,22.0,210.0,122.0,167.0,46.0,282.0,61.0,251.0,216.0,42.0,1409.0,1338.0,39.0,35.0,118.0,36.0,257.0,148.0,91.0,35
2021-03-20,2021,201.0,544.0,1309.0,905.0,73.0,22.0,211.0,122.0,167.0,47.0,283.0,61.0,251.0,215.0,42.0,1410.0,1341.0,39.0,35.0,120.0,36.0,257.0,148.0,91.0,43
2021-03-21,2021,201.0,544.0,1310.0,906.0,73.0,22.0,211.0,122.0,167.0,47.0,283.0,61.0,251.0,216.0,42.0,1410.0,1344.0,39.0,35.0,120.0,36.0,257.0,148.0,91.0,49
2021-03-22,2021,201.0,544.0,1310.0,906.0,73.0,22.0,211.0,122.0,167.0,47.0,284.0,61.0,251.0,215.0,42.0,1410.0,1344.0,39.0,35.0,120.0,36.0,257.0,148.0,91.0,63
2021-03-23,2021,201.0,544.0,1315.0,911.0,73.0,22.0,212.0,123.0,167.0,47.0,287.0,61.0,251.0,217.0,42.0,1415.0,1347.0,39.0,35.0,120.0,36.0,259.0,148.0,91.0,47
2021-03-24,2021,201.0,545.0,1319.0,913.0,73.0,22.0,212.0,123.0,167.0,47.0,287.0,61.0,251.0,218.0,42.0,1417.0,1348.0,39.0,35.0,120.0,36.0,259.0,148.0,91.0,55
2021-03-25,2021,201.0,547.0,1321.0,913.0,73.0,22.0,212.0,123.0,168.0,47.0,288.0,61.0,251.0,219.0,42.0,1417.0,1349.0,39.0,36.0,121.0,36.0,259.0,148.0,91.0,48
2021-03-26,2021,201.0,548.0,1324.0,916.0,73.0,22.0,212.0,124.0,168.0,47.0,289.0,61.0,251.0,219.0,42.0,1422.0,1351.0,39.0,36.0,121.0,36.0,259.0,149.0,91.0,46
2021-03-27,2021,201.0,548.0,1325.0,920.0,73.0,22.0,212.0,124.0,168.0,47.0,291.0,61.0,251.0,220.0,42.0,1422.0,1354.0,39.0,37.0,121.0,36.0,259.0,149.0,91.0,48
2021-03-28,2021,201.0,548.0,1327.0,921.0,73.0,22.0,212.0,124.0,169.0,47.0,291.0,61.0,251.0,220.0,42.0,1422.0,1354.0,39.0,37.0,122.0,36.0,259.0,149.0,91.0,48
2021-03-29,2021,201.0,548.0,1328.0,921.0,73.0,22.0,212.0,124.0,169.0,47.0,291.0,61.0,251.0,220.0,42.0,1422.0,1355.0,39.0,37.0,122.0,36.0,259.0,149.0,91.0,55
2021-03-30,2021,201.0,550.0,1330.0,922.0,73.0,22.0,212.0,124.0,170.0,47.0,291.0,61.0,251.0,220.0,42.0,1422.0,1357.0,39.0,37.0,122.0,36.0,260.0,149.0,91.0,59
2021-03-31,2021,201.0,552.0,1331.0,922.0,73.0,22.0,212.0,124.0,171.0,47.0,292.0,61.0,251.0,220.0,42.0,1426.0,1359.0,40.0,37.0,122.0,36.0,260.0,149.0,92.0,59
2021-04-01,2021,201.0,554.0,1336.0,923.0,73.0,22.0,212.0,125.0,171.0,47.0,292.0,61.0,252.0,221.0,42.0,1430.0,1362.0,40.0,37.0,122.0,36.0,260.0,149.0,93.0,57
2021-04-02,2021,203.0,555.0,1338.0,926.0,73.0,22.0,213.0,125.0,172.0,47.0,292.0,61.0,253.0,221.0,42.0,1430.0,1363.0,40.0,37.0,123.0,36.0,260.0,150.0,94.0,58
2021-04-03,2021,203.0,555.0,1341.0,928.0,73.0,22.0,214.0,125.0,174.0,48.0,292.0,61.0,254.0,223.0,42.0,1434.0,1364.0,40.0,37.0,123.0,36.0,260.0,151.0,94.0,63
2021-04-04,2021,203.0,557.0,1341.0,929.0,73.0,22.0,215.0,125.0,174.0,48.0,292.0,61.0,255.0,223.0,42.0,1435.0,1365.0,40.0,37.0,123.0,36.0,260.0,151.0,94.0,64
2021-04-05,2021,203.0,557.0,1341.0,929.0,73.0,22.0,215.0,125.0,174.0,48.0,293.0,61.0,255.0,223.0,43.0,1435.0,1365.0,40.0,37.0,123.0,36.0,260.0,151.0,94.0,74
2021-04-06,2021,203.0,558.0,1347.0,931.0,73.0,22.0,216.0,125.0,175.0,48.0,293.0,61.0,255.0,223.0,43.0,1438.0,1365.0,40.0,37.0,123.0,36.0,261.0,151.0,94.0,74
2021-04-07,2021,203.0,559.0,1356.0,933.0,73.0,22.0,217.0,125.0,175.0,48.0,293.0,61.0,257.0,224.0,43.0,1438.0,1366.0,40.0,37.0,123.0,36.0,262.0,152.0,93.0,67
2021-04-08,2021,203.0,559.0,1363.0,936.0,73.0,22.0,219.0,125.0,177.0,48.0,294.0,61.0,257.0,224.0,43.0,1440.0,1369.0,40.0,37.0,123.0,36.0,263.0,152.0,93.0,67
2021-04-09,2021,203.0,559.0,1366.0,945.0,73.0,22.0,220.0,125.0,177.0,48.0,296.0,61.0,257.0,224.0,43.0,1443.0,1373.0,40.0,37.0,123.0,36.0,263.0,152.0,93.0,59
2021-04-10,2021,203.0,560.0,1369.0,949.0,73.0,22.0,221.0,125.0,177.0,49.0,296.0,61.0,257.0,224.0,43.0,1445.0,1379.0,40.0,37.0,123.0,36.0,263.0,152.0,93.0,61
2021-04-11,2021,204.0,562.0,1371.0,948.0,73.0,22.0,221.0,125.0,177.0,49.0,296.0,61.0,257.0,224.0,43.0,1447.0,1379.0,40.0,37.0,123.0,36.0,263.0,152.0,93.0,66
2021-04-12,2021,204.0,562.0,1373.0,950.0,73.0,22.0,221.0,125.0,177.0,49.0,296.0,61.0,257.0,224.0,43.0,1447.0,1379.0,40.0,37.0,123.0,36.0,263.0,152.0,93.0,77
2021-04-13,2021,204.0,564.0,1376.0,955.0,73.0,22.0,222.0,126.0,177.0,49.0,296.0,61.0,257.0,224.0,43.0,1447.0,1383.0,40.0,37.0,123.0,36.0,263.0,152.0,93.0,75
2021-04-14,2021,204.0,566.0,1380.0,961.0,74.0,22.0,222.0,126.0,179.0,49.0,297.0,61.0,260.0,224.0,43.0,1447.0,1386.0,40.0,37.0,123.0,36.0,263.0,152.0,93.0,62
2021-04-15,2021,204.0,568.0,1382.0,964.0,74.0,22.0,223.0,126.0,179.0,49.0,297.0,61.0,260.0,224.0,43.0,1449.0,1388.0,40.0,37.0,123.0,36.0,263.0,152.0,93.0,69
2021-04-16,2021,204.0,568.0,1385.0,966.0,74.0,22.0,224.0,126.0,179.0,49.0,298.0,61.0,261.0,224.0,43.0,1451.0,1392.0,41.0,37.0,123.0,36.0,266.0,152.0,93.0,67
2021-04-17,2021,204.0,571.0,1392.0,968.0,74.0,23.0,224.0,126.0,180.0,49.0,299.0,61.0,263.0,224.0,43.0,1453.0,1393.0,41.0,37.0,123.0,36.0,267.0,152.0,94.0,62
2021-04-18,2021,204.0,571.0,1394.0,968.0,74.0,23.0,224.0,126.0,181.0,49.0,300.0,61.0,263.0,224.0,43.0,1454.0,1395.0,41.0,37.0,123.0,36.0,267.0,152.0,94.0,72
2021-04-19,2021,204.0,571.0,1395.0,968.0,74.0,23.0,224.0,126.0,181.0,49.0,300.0,61.0,263.0,224.0,43.0,1454.0,1396.0,41.0,37.0,123.0,36.0,267.0,152.0,94.0,81
2021-04-20,2021,204.0,572.0,1397.0,971.0,74.0,24.0,226.0,126.0,182.0,49.0,303.0,61.0,263.0,224.0,43.0,1455.0,1399.0,42.0,37.0,123.0,36.0,268.0,152.0,95.0,80
2021-04-21,2021,205.0,572.0,1402.0,980.0,75.0,24.0,226.0,126.0,183.0,49.0,305.0,61.0,264.0,224.0,43.0,1460.0,1399.0,42.0,37.0,123.0,36.0,268.0,152.0,96.0,67
2021-04-22,2021,205.0,575.0,1408.0,982.0,76.0,24.0,227.0,126.0,183.0,49.0,305.0,61.0,264.0,225.0,43.0,1460.0,1400.0,42.0,37.0,123.0,36.0,269.0,152.0,96.0,71
2021-04-23,2021,205.0,574.0,1414.0,986.0,76.0,24.0,228.0,126.0,184.0,49.0,307.0,61.0,265.0,226.0,43.0,1462.0,1402.0,42.0,37.0,123.0,36.0,269.0,152.0,96.0,60
2021-04-24,2021,205.0,574.0,1418.0,990.0,76.0,24.0,228.0,126.0,184.0,49.0,310.0,62.0,265.0,226.0,43.0,1465.0,1406.0,42.0,37.0,123.0,36.0,269.0,152.0,96.0,56
2021-04-25,2021,205.0,574.0,1420.0,990.0,76.0,24.0,228.0,126.0,184.0,49.0,310.0,62.0,265.0,226.0,43.0,1469.0,1406.0,42.0,37.0,123.0,36.0,269.0,152.0,96.0,63
2021-04-26,2021,205.0,574.0,1421.0,990.0,76.0,24.0,228.0,126.0,184.0,49.0,310.0,62.0,265.0,226.0,43.0,1471.0,1406.0,42.0,37.0,123.0,36.0,269.0,152.0,96.0,68
2021-04-27,2021,205.0,576.0,1425.0,991.0,76.0,24.0,228.0,126.0,187.0,49.0,311.0,62.0,265.0,226.0,43.0,1472.0,1406.0,42.0,37.0,123.0,36.0,269.0,152.0,96.0,74
2021-04-28,2021,206.0,576.0,1427.0,997.0,76.0,25.0,228.0,127.0,188.0,49.0,311.0,62.0,266.0,226.0,43.0,1475.0,1412.0,43.0,37.0,123.0,36.0,269.0,152.0,96.0,71
2021-04-29,2021,206.0,578.0,1430.0,999.0,77.0,25.0,228.0,127.0,188.0,50.0,311.0,62.0,266.0,227.0,43.0,1476.0,1419.0,43.0,37.0,123.0,36.0,269.0,152.0,96.0,62
2021-04-30,2021,206.0,580.0,1433.0,1004.0,77.0,25.0,229.0,127.0,188.0,50.0,311.0,62.0,266.0,227.0,43.0,1476.0,1423.0,44.0,37.0,123.0,36.0,269.0,152.0,96.0,71
2021-05-01,2021,206.0,581.0,1435.0,1011.0,77.0,25.0,229.0,127.0,188.0,50.0,311.0,62.0,266.0,227.0,44.0,1476.0,1425.0,44.0,37.0,123.0,37.0,270.0,152.0,97.0,75
2021-05-02,2021,206.0,581.0,1438.0,1012.0,77.0,25.0,229.0,127.0,188.0,50.0,311.0,62.0,267.0,227.0,44.0,1477.0,1426.0,44.0,37.0,123.0,37.0,271.0,152.0,97.0,77
2021-05-03,2021,206.0,582.0,1442.0,1015.0,77.0,25.0,230.0,127.0,188.0,50.0,311.0,62.0,267.0,227.0,44.0,1477.0,1429.0,44.0,37.0,123.0,37.0,271.0,152.0,97.0,85
2021-05-04,2021,206.0,584.0,1445.0,1017.0,77.0,25.0,230.0,127.0,188.0,50.0,311.0,62.0,267.0,227.0,44.0,1477.0,1433.0,44.0,37.0,123.0,37.0,272.0,152.0,97.0,80
2021-05-05,2021,206.0,586.0,1447.0,1025.0,77.0,25.0,230.0,129.0,188.0,50.0,311.0,62.0,267.0,227.0,44.0,1477.0,1435.0,44.0,37.0,123.0,37.0,273.0,152.0,97.0,73
2021-05-06,2021,206.0,587.0,1453.0,1031.0,77.0,25.0,231.0,130.0,188.0,50.0,312.0,62.0,267.0,227.0,44.0,1479.0,1438.0,44.0,37.0,123.0,37.0,273.0,153.0,97.0,60
2021-05-07,2021,206.0,587.0,1457.0,1035.0,77.0,25.0,231.0,130.0,189.0,50.0,312.0,62.0,268.0,227.0,44.0,1481.0,1445.0,44.0,37.0,123.0,37.0,273.0,153.0,97.0,52
2021-05-08,2021,206.0,590.0,1461.0,1039.0,77.0,25.0,232.0,130.0,190.0,50.0,312.0,62.0,269.0,227.0,44.0,1482.0,1448.0,44.0,37.0,123.0,37.0,273.0,153.0,97.0,44
2021-05-09,2021,206.0,590.0,1461.0,1040.0,77.0,25.0,232.0,130.0,190.0,50.0,312.0,62.0,269.0,227.0,44.0,1482.0,1449.0,44.0,37.0,123.0,37.0,273.0,153.0,97.0,50
2021-05-10,2021,206.0,590.0,1461.0,1040.0,77.0,25.0,232.0,130.0,190.0,50.0,312.0,62.0,269.0,227.0,44.0,1483.0,1449.0,44.0,37.0,123.0,37.0,273.0,153.0,97.0,59
2021-05-11,2021,206.0,590.0,1464.0,1041.0,77.0,25.0,232.0,130.0,190.0,50.0,313.0,62.0,270.0,227.0,44.0,1483.0,1450.0,44.0,37.0,124.0,37.0,273.0,153.0,97.0,59
2021-05-12,2021,206.0,590.0,1466.0,1045.0,77.0,25.0,233.0,132.0,192.0,50.0,313.0,62.0,270.0,227.0,44.0,1486.0,1452.0,44.0,37.0,124.0,37.0,275.0,153.0,97.0,50
2021-05-13,2021,207.0,592.0,1466.0,1048.0,77.0,25.0,232.0,133.0,192.0,50.0,313.0,62.0,270.0,227.0,44.0,1487.0,1453.0,44.0,38.0,124.0,37.0,277.0,153.0,98.0,55
2021-05-14,2021,207.0,594.0,1468.0,1055.0,77.0,25.0,232.0,133.0,192.0,50.0,313.0,62.0,270.0,227.0,44.0,1487.0,1453.0,45.0,38.0,124.0,37.0,277.0,153.0,98.0,55
2021-05-15,2021,207.0,595.0,1472.0,1059.0,77.0,25.0,233.0,134.0,192.0,50.0,315.0,62.0,271.0,227.0,44.0,1488.0,1455.0,45.0,38.0,124.0,37.0,277.0,153.0,98.0,55
2021-05-16,2021,207.0,595.0,1472.0,1062.0,77.0,25.0,233.0,134.0,192.0,50.0,315.0,62.0,272.0,227.0,44.0,1488.0,1456.0,45.0,38.0,124.0,37.0,278.0,153.0,98.0,53
2021-05-17,2021,207.0,595.0,1472.0,1062.0,77.0,25.0,233.0,134.0,192.0,50.0,316.0,62.0,272.0,227.0,44.0,1489.0,1456.0,45.0,38.0,124.0,37.0,278.0,153.0,98.0,54
2021-05-18,2021,207.0,598.0,1475.0,1068.0,77.0,25.0,234.0,134.0,193.0,50.0,316.0,62.0,272.0,227.0,44.0,1490.0,1458.0,45.0,38.0,124.0,37.0,278.0,153.0,98.0,51
2021-05-19,2021,207.0,598.0,1479.0,1074.0,77.0,25.0,234.0,135.0,193.0,50.0,316.0,62.0,272.0,227.0,44.0,1491.0,1459.0,45.0,38.0,124.0,37.0,278.0,153.0,98.0,50
2021-05-20,2021,207.0,598.0,1480.0,1076.0,77.0,25.0,234.0,136.0,193.0,50.0,316.0,62.0,273.0,227.0,44.0,1492.0,1459.0,45.0,38.0,124.0,37.0,278.0,153.0,98.0,46
2021-05-21,2021,207.0,599.0,1482.0,1083.0,77.0,25.0,234.0,137.0,193.0,50.0,316.0,62.0,273.0,227.0,44.0,1493.0,1463.0,45.0,38.0,124.0,37.0,278.0,153.0,98.0,44
2021-05-22,2021,207.0,601.0,1491.0,1089.0,77.0,25.0,234.0,137.0,194.0,50.0,316.0,62.0,273.0,227.0,44.0,1494.0,1464.0,46.0,38.0,124.0,37.0,278.0,153.0,98.0,40
2021-05-23,2021,207.0,602.0,1492.0,1091.0,77.0,25.0,234.0,138.0,194.0,50.0,316.0,62.0,276.0,229.0,44.0,1495.0,1464.0,46.0,38.0,125.0,37.0,278.0,153.0,98.0,45
2021-05-24,2021,207.0,602.0,1494.0,1096.0,77.0,25.0,234.0,138.0,194.0,50.0,316.0,62.0,276.0,230.0,44.0,1497.0,1464.0,46.0,38.0,125.0,37.0,278.0,153.0,98.0,50
2021-05-25,2021,208.0,606.0,1496.0,1101.0,77.0,25.0,234.0,138.0,194.0,50.0,316.0,62.0,276.0,230.0,44.0,1497.0,1466.0,46.0,38.0,125.0,37.0,278.0,153.0,98.0,43
2021-05-26,2021,209.0,608.0,1501.0,1103.0,77.0,25.0,234.0,138.0,194.0,51.0,316.0,62.0,276.0,230.0,44.0,1497.0,1468.0,46.0,38.0,125.0,37.0,278.0,153.0,98.0,38
2021-05-27,2021,210.0,631.0,1612.0,1194.0,84.0,29.0,246.0,147.0,206.0,63.0,328.0,64.0,287.0,243.0,49.0,1551.0,1532.0,50.0,40.0,129.0,43.0,322.0,171.0,105.0,32
2021-05-28,2021,210.0,631.0,1614.0,1197.0,84.0,29.0,246.0,148.0,206.0,63.0,328.0,64.0,287.0,243.0,49.0,1552.0,1533.0,50.0,40.0,129.0,43.0,323.0,171.0,105.0,35
2021-05-29,2021,210.0,631.0,1616.0,1198.0,84.0,29.0,246.0,148.0,207.0,63.0,328.0,64.0,287.0,243.0,49.0,1552.0,1533.0,50.0,40.0,130.0,43.0,323.0,171.0,105.0,37
2021-05-30,2021,210.0,631.0,1616.0,1198.0,84.0,29.0,246.0,148.0,208.0,63.0,328.0,64.0,287.0,243.0,49.0,1554.0,1535.0,50.0,40.0,130.0,44.0,323.0,171.0,105.0,39
2021-05-31,2021,210.0,631.0,1616.0,1199.0,84.0,29.0,246.0,148.0,208.0,63.0,328.0,64.0,287.0,243.0,49.0,1554.0,1535.0,50.0,40.0,130.0,44.0,324.0,171.0,105.0,44
2021-06-01,2021,210.0,631.0,1616.0,1199.0,84.0,29.0,246.0,148.0,208.0,63.0,328.0,64.0,287.0,243.0,49.0,1554.0,1535.0,50.0,40.0,130.0,44.0,324.0,171.0,105.0,46
2021-06-02,2021,210.0,631.0,1616.0,1200.0,84.0,29.0,246.0,148.0,209.0,63.0,329.0,64.0,288.0,243.0,49.0,1554.0,1535.0,50.0,40.0,130.0,44.0,324.0,172.0,105.0,47
2021-06-03,2021,210.0,635.0,1618.0,1203.0,84.0,29.0,246.0,148.0,209.0,63.0,329.0,64.0,289.0,243.0,49.0,1554.0,1537.0,50.0,40.0,130.0,44.0,324.0,172.0,105.0,39
2021-06-04,2021,210.0,636.0,1621.0,1205.0,84.0,29.0,246.0,148.0,209.0,63.0,329.0,64.0,289.0,243.0,49.0,1555.0,1538.0,50.0,40.0,130.0,44.0,324.0,172.0,105.0,34
2021-06-05,2021,210.0,636.0,1621.0,1206.0,84.0,29.0,246.0,148.0,209.0,63.0,329.0,64.0,290.0,244.0,49.0,1558.0,1539.0,50.0,40.0,130.0,44.0,324.0,172.0,105.0,36
2021-06-06,2021,210.0,636.0,1621.0,1207.0,84.0,29.0,246.0,148.0,209.0,64.0,330.0,64.0,290.0,244.0,49.0,1558.0,1540.0,50.0,40.0,130.0,44.0,324.0,172.0,105.0,37
2021-06-07,2021,210.0,636.0,1621.0,1207.0,84.0,29.0,246.0,148.0,209.0,64.0,330.0,64.0,290.0,245.0,49.0,1561.0,1540.0,50.0,40.0,130.0,44.0,324.0,172.0,105.0,37
2021-06-08,2021,210.0,636.0,1622.0,1210.0,84.0,29.0,246.0,149.0,209.0,64.0,330.0,64.0,291.0,245.0,49.0,1562.0,1541.0,50.0,40.0,131.0,44.0,324.0,172.0,105.0,31
2021-06-09,2021,210.0,637.0,1622.0,1212.0,84.0,30.0,246.0,150.0,209.0,64.0,331.0,64.0,291.0,245.0,49.0,1562.0,1541.0,50.0,40.0,131.0,44.0,324.0,172.0,105.0,29
2021-06-10,2021,210.0,641.0,1624.0,1212.0,84.0,30.0,247.0,150.0,209.0,64.0,331.0,64.0,291.0,245.0,49.0,1564.0,1542.0,50.0,40.0,131.0,44.0,324.0,172.0,105.0,27
2021-06-11,2021,211.0,640.0,1625.0,1212.0,84.0,30.0,247.0,150.0,210.0,64.0,331.0,64.0,291.0,245.0,49.0,1565.0,1544.0,50.0,40.0,131.0,44.0,324.0,172.0,105.0,31
2021-06-12,2021,211.0,642.0,1625.0,1213.0,84.0,30.0,247.0,150.0,210.0,64.0,331.0,64.0,290.0,245.0,49.0,1565.0,1546.0,50.0,40.0,131.0,44.0,325.0,172.0,105.0,31
2021-06-13,2021,211.0,642.0,1626.0,1213.0,84.0,30.0,247.0,150.0,211.0,64.0,331.0,64.0,290.0,245.0,49.0,1565.0,1546.0,50.0,40.0,131.0,44.0,325.0,172.0,105.0,31
2021-06-14,2021,211.0,642.0,1626.0,1213.0,84.0,30.0,247.0,150.0,211.0,64.0,331.0,64.0,290.0,245.0,49.0,1565.0,1546.0,50.0,40.0,131.0,44.0,325.0,172.0,105.0,33
2021-06-15,2021,211.0,643.0,1626.0,1213.0,84.0,30.0,247.0,150.0,211.0,64.0,331.0,64.0,291.0,247.0,49.0,1566.0,1548.0,50.0,40.0,131.0,44.0,325.0,173.0,105.0,29
2021-06-16,2021,211.0,643.0,1628.0,1217.0,84.0,30.0,247.0,150.0,211.0,64.0,331.0,64.0,291.0,247.0,49.0,1568.0,1549.0,50.0,40.0,131.0,44.0,325.0,173.0,105.0,26
2021-06-17,2021,211.0,643.0,1630.0,1217.0,84.0,30.0,247.0,150.0,211.0,64.0,331.0,64.0,291.0,247.0,49.0,1569.0,1551.0,50.0,40.0,132.0,44.0,325.0,173.0,105.0,23
2021-06-18,2021,211.0,645.0,1630.0,1217.0,84.0,30.0,247.0,150.0,211.0,64.0,331.0,64.0,292.0,247.0,49.0,1570.0,1551.0,50.0,40.0,132.0,44.0,325.0,173.0,105.0,24
2021-06-19,2021,211.0,645.0,1631.0,1219.0,84.0,30.0,247.0,150.0,213.0,64.0,331.0,64.0,292.0,247.0,49.0,1570.0,1551.0,50.0,40.0,132.0,44.0,325.0,173.0,105.0,23
2021-06-20,2021,211.0,645.0,1631.0,1219.0,84.0,30.0,247.0,150.0,213.0,64.0,332.0,64.0,292.0,247.0,49.0,1570.0,1551.0,50.0,40.0,132.0,44.0,325.0,173.0,105.0,22
2021-06-21,2021,211.0,645.0,1631.0,1219.0,84.0,30.0,247.0,150.0,213.0,64.0,332.0,64.0,292.0,247.0,49.0,1570.0,1551.0,50.0,40.0,132.0,44.0,325.0,173.0,105.0,22
2021-06-22,2021,211.0,646.0,1632.0,1219.0,85.0,30.0,247.0,150.0,213.0,64.0,332.0,64.0,293.0,247.0,49.0,1571.0,1553.0,50.0,40.0,132.0,44.0,325.0,173.0,105.0,23
2021-06-23,2021,211.0,646.0,1636.0,1220.0,85.0,30.0,247.0,150.0,213.0,64.0,332.0,64.0,293.0,247.0,49.0,1571.0,1554.0,50.0,40.0,132.0,44.0,326.0,173.0,105.0,23
2021-06-24,2021,211.0,648.0,1637.0,1222.0,85.0,30.0,247.0,150.0,214.0,64.0,332.0,64.0,294.0,247.0,49.0,1571.0,1554.0,50.0,40.0,132.0,44.0,326.0,173.0,105.0,23
2021-06-25,2021,211.0,648.0,1637.0,1222.0,85.0,30.0,248.0,150.0,214.0,64.0,332.0,64.0,294.0,247.0,49.0,1571.0,1555.0,50.0,40.0,132.0,44.0,327.0,173.0,105.0,21
2021-06-26,2021,211.0,649.0,1639.0,1224.0,85.0,30.0,248.0,150.0,214.0,64.0,332.0,64.0,294.0,247.0,49.0,1571.0,1555.0,50.0,40.0,132.0,44.0,327.0,173.0,105.0,20
2021-06-27,2021,211.0,649.0,1639.0,1224.0,85.0,30.0,248.0,150.0,214.0,64.0,332.0,64.0,294.0,247.0,49.0,1572.0,1556.0,50.0,40.0,132.0,44.0,327.0,173.0,105.0,21
2021-06-28,2021,211.0,649.0,1639.0,1224.0,85.0,30.0,248.0,150.0,214.0,64.0,332.0,64.0,294.0,247.0,49.0,1572.0,1556.0,50.0,40.0,132.0,44.0,327.0,174.0,105.0,22
2021-06-29,2021,211.0,649.0,1639.0,1224.0,85.0,30.0,248.0,150.0,214.0,64.0,332.0,64.0,294.0,247.0,49.0,1572.0,1556.0,50.0,40.0,132.0,44.0,327.0,174.0,105.0,23
2021-06-30,2021,211.0,650.0,1640.0,1225.0,85.0,30.0,248.0,150.0,214.0,64.0,332.0,64.0,294.0,247.0,49.0,1572.0,1557.0,50.0,40.0,132.0,44.0,327.0,174.0,105.0,20
2021-07-01,2021,211.0,650.0,1641.0,1227.0,85.0,30.0,248.0,150.0,214.0,64.0,332.0,64.0,295.0,248.0,49.0,1572.0,1557.0,50.0,40.0,132.0,44.0,328.0,174.0,105.0,17
2021-07-02,2021,211.0,650.0,1641.0,1227.0,85.0,30.0,248.0,150.0,214.0,64.0,332.0,64.0,295.0,248.0,49.0,1573.0,1557.0,50.0,40.0,132.0,44.0,328.0,174.0,105.0,18
2021-07-03,2021,211.0,650.0,1642.0,1227.0,85.0,30.0,248.0,150.0,214.0,64.0,333.0,64.0,295.0,248.0,49.0,1574.0,1557.0,50.0,40.0,132.0,44.0,328.0,174.0,105.0,18
2021-07-04,2021,211.0,650.0,1642.0,1228.0,85.0,30.0,248.0,150.0,214.0,64.0,333.0,64.0,295.0,248.0,49.0,1574.0,1557.0,50.0,40.0,132.0,44.0,328.0,174.0,105.0,17
2021-07-05,2021,211.0,650.0,1642.0,1228.0,85.0,30.0,248.0,150.0,214.0,64.0,333.0,64.0,295.0,249.0,49.0,1574.0,1557.0,50.0,40.0,132.0,44.0,328.0,174.0,105.0,18
2021-07-06,2021,211.0,650.0,1642.0,1228.0,85.0,30.0,248.0,150.0,214.0,64.0,333.0,64.0,295.0,249.0,49.0,1575.0,1557.0,50.0,40.0,132.0,44.0,328.0,174.0,105.0,20
2021-07-07,2021,211.0,650.0,1643.0,1230.0,85.0,30.0,248.0,150.0,214.0,64.0,334.0,64.0,295.0,249.0,49.0,1575.0,1557.0,51.0,40.0,132.0,44.0,329.0,174.0,105.0,15
2021-07-08,2021,211.0,650.0,1643.0,1231.0,85.0,30.0,248.0,151.0,214.0,64.0,334.0,64.0,295.0,249.0,49.0,1576.0,1557.0,51.0,40.0,132.0,44.0,329.0,174.0,105.0,15
